1.967000000000000000e+03,1.100000000000000000e+01,6.420000000000000284e+01,1.569999999999999929e+01,1.700000000000000000e+01
1.967000000000000000e+03,1.200000000000000000e+01,6.500000000000000000e+01,1.960000000000000142e+01,1.700000000000000000e+01
1.968000000000000000e+03,1.000000000000000000e+00,9.650000000000000000e+01,1.400000000000000000e+01,2.000000000000000000e+01
1.968000000000000000e+03,2.000000000000000000e+00,6.429999999999999716e+01,3.139999999999999858e+01,1.100000000000000000e+01
1.968000000000000000e+03,3.000000000000000000e+00,7.079999999999999716e+01,1.989999999999999858e+01,1.400000000000000000e+01
1.968000000000000000e+03,4.000000000000000000e+00,9.259999999999999432e+01,2.439999999999999858e+01,1.800000000000000000e+01
1.968000000000000000e+03,5.000000000000000000e+00,7.970000000000000284e+01,3.470000000000000284e+01,1.600000000000000000e+01
1.968000000000000000e+03,6.000000000000000000e+00,5.979999999999999716e+01,1.630000000000000071e+01,1.500000000000000000e+01
1.968000000000000000e+03,7.000000000000000000e+00,5.589999999999999858e+01,3.239999999999999858e+01,7.000000000000000000e+00
1.968000000000000000e+03,8.000000000000000000e+00,7.459999999999999432e+01,1.390000000000000036e+01,1.100000000000000000e+01
1.968000000000000000e+03,9.000000000000000000e+00,1.569000000000000057e+02,4.160000000000000142e+01,2.100000000000000000e+01
1.968000000000000000e+03,1.000000000000000000e+01,1.525999999999999943e+02,2.380000000000000071e+01,2.300000000000000000e+01
1.968000000000000000e+03,1.100000000000000000e+01,1.868000000000000114e+02,3.620000000000000284e+01,2.300000000000000000e+01
1.968000000000000000e+03,1.200000000000000000e+01,1.741999999999999886e+02,4.810000000000000142e+01,2.000000000000000000e+01
1.969000000000000000e+03,1.000000000000000000e+00,2.750000000000000000e+02,5.510000000000000142e+01,2.100000000000000000e+01
1.969000000000000000e+03,2.000000000000000000e+00,5.439999999999999858e+01,1.119999999999999929e+01,2.200000000000000000e+01
1.969000000000000000e+03,3.000000000000000000e+00,7.920000000000000284e+01,2.360000000000000142e+01,1.300000000000000000e+01
1.969000000000000000e+03,4.000000000000000000e+00,7.120000000000000284e+01,2.039999999999999858e+01,1.400000000000000000e+01
1.969000000000000000e+03,5.000000000000000000e+00,1.175999999999999943e+02,2.280000000000000071e+01,2.000000000000000000e+01
1.969000000000000000e+03,6.000000000000000000e+00,8.450000000000000000e+01,2.460000000000000142e+01,1.200000000000000000e+01
1.969000000000000000e+03,7.000000000000000000e+00,2.860000000000000142e+01,1.380000000000000071e+01,8.000000000000000000e+00
1.969000000000000000e+03,8.000000000000000000e+00,3.839999999999999858e+01,8.300000000000000711e+00,1.100000000000000000e+01
1.969000000000000000e+03,9.000000000000000000e+00,5.129999999999999716e+01,1.469999999999999929e+01,1.200000000000000000e+01
1.969000000000000000e+03,1.000000000000000000e+01,3.870000000000000284e+01,1.450000000000000000e+01,1.800000000000000000e+01
1.969000000000000000e+03,1.100000000000000000e+01,1.130999999999999943e+02,2.210000000000000142e+01,1.900000000000000000e+01
1.969000000000000000e+03,1.200000000000000000e+01,1.017999999999999972e+02,1.319999999999999929e+01,2.100000000000000000e+01
1.970000000000000000e+03,1.000000000000000000e+00,2.190999999999999943e+02,3.360000000000000142e+01,1.900000000000000000e+01
1.970000000000000000e+03,2.000000000000000000e+00,9.359999999999999432e+01,1.330000000000000071e+01,2.000000000000000000e+01
1.970000000000000000e+03,3.000000000000000000e+00,3.539999999999999858e+01,1.180000000000000071e+01,1.800000000000000000e+01
1.970000000000000000e+03,4.000000000000000000e+00,7.179999999999999716e+01,1.689999999999999858e+01,2.000000000000000000e+01
1.970000000000000000e+03,5.000000000000000000e+00,3.360000000000000142e+01,1.380000000000000071e+01,1.000000000000000000e+01
1.970000000000000000e+03,6.000000000000000000e+00,5.679999999999999716e+01,1.540000000000000036e+01,1.100000000000000000e+01
1.970000000000000000e+03,7.000000000000000000e+00,8.629999999999999716e+01,1.819999999999999929e+01,1.500000000000000000e+01
1.970000000000000000e+03,8.000000000000000000e+00,4.829999999999999716e+01,2.310000000000000142e+01,7.000000000000000000e+00
1.970000000000000000e+03,9.000000000000000000e+00,1.110000000000000000e+02,2.319999999999999929e+01,2.300000000000000000e+01
1.970000000000000000e+03,1.000000000000000000e+01,3.629999999999999716e+01,7.000000000000000000e+00,1.600000000000000000e+01
1.970000000000000000e+03,1.100000000000000000e+01,2.163000000000000114e+02,3.960000000000000142e+01,2.100000000000000000e+01
1.970000000000000000e+03,1.200000000000000000e+01,3.900000000000000000e+01,8.500000000000000000e+00,1.300000000000000000e+01
1.971000000000000000e+03,1.000000000000000000e+00,1.625999999999999943e+02,2.730000000000000071e+01,2.400000000000000000e+01
1.971000000000000000e+03,2.000000000000000000e+00,3.420000000000000284e+01,7.099999999999999645e+00,1.200000000000000000e+01
1.971000000000000000e+03,3.000000000000000000e+00,4.720000000000000284e+01,2.210000000000000142e+01,1.500000000000000000e+01
1.971000000000000000e+03,4.000000000000000000e+00,5.610000000000000142e+01,2.219999999999999929e+01,5.000000000000000000e+00
1.971000000000000000e+03,5.000000000000000000e+00,4.360000000000000142e+01,8.300000000000000711e+00,1.500000000000000000e+01
1.971000000000000000e+03,6.000000000000000000e+00,6.650000000000000000e+01,1.989999999999999858e+01,1.400000000000000000e+01
1.971000000000000000e+03,7.000000000000000000e+00,8.479999999999999716e+01,2.050000000000000000e+01,1.100000000000000000e+01
1.971000000000000000e+03,8.000000000000000000e+00,1.217999999999999972e+02,2.910000000000000142e+01,1.800000000000000000e+01
1.971000000000000000e+03,9.000000000000000000e+00,5.660000000000000142e+01,1.960000000000000142e+01,1.200000000000000000e+01
1.971000000000000000e+03,1.000000000000000000e+01,1.285000000000000000e+02,3.110000000000000142e+01,2.000000000000000000e+01
1.971000000000000000e+03,1.100000000000000000e+01,5.560000000000000142e+01,1.680000000000000071e+01,1.600000000000000000e+01
1.971000000000000000e+03,1.200000000000000000e+01,7.140000000000000568e+01,1.569999999999999929e+01,1.700000000000000000e+01
1.972000000000000000e+03,1.000000000000000000e+00,1.713000000000000114e+02,3.570000000000000284e+01,2.200000000000000000e+01
1.972000000000000000e+03,2.000000000000000000e+00,1.905000000000000000e+02,3.639999999999999858e+01,2.200000000000000000e+01
1.972000000000000000e+03,3.000000000000000000e+00,1.002999999999999972e+02,1.810000000000000142e+01,2.000000000000000000e+01
1.972000000000000000e+03,4.000000000000000000e+00,5.039999999999999858e+01,9.099999999999999645e+00,1.400000000000000000e+01
1.972000000000000000e+03,5.000000000000000000e+00,1.455999999999999943e+02,2.160000000000000142e+01,2.200000000000000000e+01
1.972000000000000000e+03,6.000000000000000000e+00,3.420000000000000284e+01,6.200000000000000178e+00,1.900000000000000000e+01
1.972000000000000000e+03,7.000000000000000000e+00,4.020000000000000284e+01,2.250000000000000000e+01,1.300000000000000000e+01
1.972000000000000000e+03,8.000000000000000000e+00,4.420000000000000284e+01,1.540000000000000036e+01,1.200000000000000000e+01
1.972000000000000000e+03,9.000000000000000000e+00,1.119999999999999929e+01,5.000000000000000000e+00,4.000000000000000000e+00
1.972000000000000000e+03,1.000000000000000000e+01,8.479999999999999716e+01,1.900000000000000000e+01,1.500000000000000000e+01
1.972000000000000000e+03,1.100000000000000000e+01,1.219000000000000057e+02,2.419999999999999929e+01,1.800000000000000000e+01
1.972000000000000000e+03,1.200000000000000000e+01,1.759000000000000057e+02,2.310000000000000142e+01,2.500000000000000000e+01
1.973000000000000000e+03,1.000000000000000000e+00,1.295999999999999943e+02,3.100000000000000000e+01,1.700000000000000000e+01
1.973000000000000000e+03,2.000000000000000000e+00,8.429999999999999716e+01,1.430000000000000071e+01,2.000000000000000000e+01
1.973000000000000000e+03,3.000000000000000000e+00,3.879999999999999716e+01,8.199999999999999289e+00,1.200000000000000000e+01
1.973000000000000000e+03,4.000000000000000000e+00,3.400000000000000000e+01,1.319999999999999929e+01,1.100000000000000000e+01
1.973000000000000000e+03,5.000000000000000000e+00,1.825000000000000000e+02,4.929999999999999716e+01,2.300000000000000000e+01
1.973000000000000000e+03,6.000000000000000000e+00,2.510000000000000142e+01,7.400000000000000355e+00,9.000000000000000000e+00
1.973000000000000000e+03,7.000000000000000000e+00,6.379999999999999716e+01,3.200000000000000000e+01,1.400000000000000000e+01
1.973000000000000000e+03,8.000000000000000000e+00,7.459999999999999432e+01,1.430000000000000071e+01,1.800000000000000000e+01
1.973000000000000000e+03,9.000000000000000000e+00,1.563000000000000114e+02,3.960000000000000142e+01,1.600000000000000000e+01
1.973000000000000000e+03,1.000000000000000000e+01,1.072999999999999972e+02,3.550000000000000000e+01,1.200000000000000000e+01
1.973000000000000000e+03,1.100000000000000000e+01,1.017000000000000028e+02,2.139999999999999858e+01,2.100000000000000000e+01
1.973000000000000000e+03,1.200000000000000000e+01,1.184000000000000057e+02,2.330000000000000071e+01,1.900000000000000000e+01
1.974000000000000000e+03,1.000000000000000000e+00,3.408999999999999773e+02,4.539999999999999858e+01,2.800000000000000000e+01
1.974000000000000000e+03,2.000000000000000000e+00,1.344000000000000057e+02,2.200000000000000000e+01,2.000000000000000000e+01
1.974000000000000000e+03,3.000000000000000000e+00,4.089999999999999858e+01,1.450000000000000000e+01,8.000000000000000000e+00
1.974000000000000000e+03,4.000000000000000000e+00,5.689999999999999858e+01,2.139999999999999858e+01,8.000000000000000000e+00
1.974000000000000000e+03,5.000000000000000000e+00,1.519000000000000057e+02,3.279999999999999716e+01,1.600000000000000000e+01
1.974000000000000000e+03,6.000000000000000000e+00,2.130000000000000071e+01,7.299999999999999822e+00,1.100000000000000000e+01
1.974000000000000000e+03,7.000000000000000000e+00,4.510000000000000142e+01,1.350000000000000000e+01,1.300000000000000000e+01
1.974000000000000000e+03,8.000000000000000000e+00,1.189000000000000057e+02,2.689999999999999858e+01,2.200000000000000000e+01
1.974000000000000000e+03,9.000000000000000000e+00,1.874000000000000057e+02,3.450000000000000000e+01,2.300000000000000000e+01
1.974000000000000000e+03,1.000000000000000000e+01,3.150000000000000000e+01,1.280000000000000071e+01,1.100000000000000000e+01
1.974000000000000000e+03,1.100000000000000000e+01,8.029999999999999716e+01,1.800000000000000000e+01,2.300000000000000000e+01
1.974000000000000000e+03,1.200000000000000000e+01,6.859999999999999432e+01,1.019999999999999929e+01,2.300000000000000000e+01
1.975000000000000000e+03,1.000000000000000000e+00,1.628000000000000114e+02,2.310000000000000142e+01,2.300000000000000000e+01
1.975000000000000000e+03,2.000000000000000000e+00,5.620000000000000284e+01,1.590000000000000036e+01,1.500000000000000000e+01
1.975000000000000000e+03,3.000000000000000000e+00,3.400000000000000000e+01,7.299999999999999822e+00,1.200000000000000000e+01
1.975000000000000000e+03,4.000000000000000000e+00,4.260000000000000142e+01,7.799999999999999822e+00,1.600000000000000000e+01
1.975000000000000000e+03,5.000000000000000000e+00,3.229999999999999716e+01,9.199999999999999289e+00,1.100000000000000000e+01
1.975000000000000000e+03,6.000000000000000000e+00,2.019999999999999929e+01,4.799999999999999822e+00,1.200000000000000000e+01
1.975000000000000000e+03,7.000000000000000000e+00,1.863000000000000114e+02,8.379999999999999716e+01,1.700000000000000000e+01
1.975000000000000000e+03,8.000000000000000000e+00,4.239999999999999858e+01,1.140000000000000036e+01,1.500000000000000000e+01
1.975000000000000000e+03,9.000000000000000000e+00,1.396999999999999886e+02,2.569999999999999929e+01,1.900000000000000000e+01
1.975000000000000000e+03,1.000000000000000000e+01,2.046999999999999886e+02,8.670000000000000284e+01,1.700000000000000000e+01
1.975000000000000000e+03,1.100000000000000000e+01,5.660000000000000142e+01,8.500000000000000000e+00,1.900000000000000000e+01
1.975000000000000000e+03,1.200000000000000000e+01,3.110000000000000142e+01,1.910000000000000142e+01,1.100000000000000000e+01
1.976000000000000000e+03,1.000000000000000000e+00,9.029999999999999716e+01,2.500000000000000000e+01,1.800000000000000000e+01
1.976000000000000000e+03,2.000000000000000000e+00,6.700000000000000000e+01,8.500000000000000000e+00,2.200000000000000000e+01
1.976000000000000000e+03,3.000000000000000000e+00,1.110000000000000000e+02,2.350000000000000000e+01,1.900000000000000000e+01
1.976000000000000000e+03,4.000000000000000000e+00,2.069999999999999929e+01,1.600000000000000000e+01,6.000000000000000000e+00
1.976000000000000000e+03,5.000000000000000000e+00,1.130999999999999943e+02,3.760000000000000142e+01,2.200000000000000000e+01
1.976000000000000000e+03,6.000000000000000000e+00,5.160000000000000142e+01,1.500000000000000000e+01,1.500000000000000000e+01
1.976000000000000000e+03,7.000000000000000000e+00,9.279999999999999716e+01,1.639999999999999858e+01,1.300000000000000000e+01
1.976000000000000000e+03,8.000000000000000000e+00,1.400000000000000000e+01,5.599999999999999645e+00,7.000000000000000000e+00
1.976000000000000000e+03,9.000000000000000000e+00,1.069000000000000057e+02,1.810000000000000142e+01,1.600000000000000000e+01
1.976000000000000000e+03,1.000000000000000000e+01,2.098000000000000114e+02,2.660000000000000142e+01,2.400000000000000000e+01
1.976000000000000000e+03,1.100000000000000000e+01,1.042000000000000028e+02,1.639999999999999858e+01,1.800000000000000000e+01
1.976000000000000000e+03,1.200000000000000000e+01,1.475000000000000000e+02,2.369999999999999929e+01,1.900000000000000000e+01
1.977000000000000000e+03,1.000000000000000000e+00,1.620999999999999943e+02,3.169999999999999929e+01,2.000000000000000000e+01
1.977000000000000000e+03,2.000000000000000000e+00,2.370999999999999943e+02,2.460000000000000142e+01,2.400000000000000000e+01
1.977000000000000000e+03,3.000000000000000000e+00,1.499000000000000057e+02,2.400000000000000000e+01,2.500000000000000000e+01
1.977000000000000000e+03,4.000000000000000000e+00,3.989999999999999858e+01,1.059999999999999964e+01,1.800000000000000000e+01
1.977000000000000000e+03,5.000000000000000000e+00,4.089999999999999858e+01,1.050000000000000000e+01,1.500000000000000000e+01
1.977000000000000000e+03,6.000000000000000000e+00,3.639999999999999858e+01,9.199999999999999289e+00,1.200000000000000000e+01
1.977000000000000000e+03,7.000000000000000000e+00,3.010000000000000142e+01,1.090000000000000036e+01,1.200000000000000000e+01
1.977000000000000000e+03,8.000000000000000000e+00,1.250000000000000000e+02,2.439999999999999858e+01,1.400000000000000000e+01
1.977000000000000000e+03,9.000000000000000000e+00,6.970000000000000284e+01,2.389999999999999858e+01,1.400000000000000000e+01
1.977000000000000000e+03,1.000000000000000000e+01,2.223000000000000114e+02,5.120000000000000284e+01,2.800000000000000000e+01
1.977000000000000000e+03,1.100000000000000000e+01,9.229999999999999716e+01,2.839999999999999858e+01,1.800000000000000000e+01
1.977000000000000000e+03,1.200000000000000000e+01,2.040000000000000000e+02,3.479999999999999716e+01,2.300000000000000000e+01
1.978000000000000000e+03,1.000000000000000000e+00,1.064000000000000057e+02,2.810000000000000142e+01,2.200000000000000000e+01
1.978000000000000000e+03,2.000000000000000000e+00,1.660999999999999943e+02,3.339999999999999858e+01,2.300000000000000000e+01
1.978000000000000000e+03,3.000000000000000000e+00,1.005999999999999943e+02,1.269999999999999929e+01,2.400000000000000000e+01
1.978000000000000000e+03,4.000000000000000000e+00,9.900000000000000000e+01,4.489999999999999858e+01,1.100000000000000000e+01
1.978000000000000000e+03,5.000000000000000000e+00,2.580000000000000071e+01,8.500000000000000000e+00,7.000000000000000000e+00
1.978000000000000000e+03,6.000000000000000000e+00,5.989999999999999858e+01,1.500000000000000000e+01,1.500000000000000000e+01
1.978000000000000000e+03,7.000000000000000000e+00,8.290000000000000568e+01,3.100000000000000000e+01,1.400000000000000000e+01
1.978000000000000000e+03,8.000000000000000000e+00,1.140999999999999943e+02,1.980000000000000071e+01,1.300000000000000000e+01
1.978000000000000000e+03,9.000000000000000000e+00,4.470000000000000284e+01,2.210000000000000142e+01,1.100000000000000000e+01
1.978000000000000000e+03,1.000000000000000000e+01,4.910000000000000142e+01,2.110000000000000142e+01,1.200000000000000000e+01
1.978000000000000000e+03,1.100000000000000000e+01,9.620000000000000284e+01,1.269999999999999929e+01,2.200000000000000000e+01
1.978000000000000000e+03,1.200000000000000000e+01,2.650000000000000000e+02,4.670000000000000284e+01,2.400000000000000000e+01
1.979000000000000000e+03,1.000000000000000000e+00,1.122000000000000028e+02,1.869999999999999929e+01,2.100000000000000000e+01
1.979000000000000000e+03,2.000000000000000000e+00,1.918000000000000114e+02,3.610000000000000142e+01,1.700000000000000000e+01
1.979000000000000000e+03,3.000000000000000000e+00,1.025000000000000000e+02,3.929999999999999716e+01,2.400000000000000000e+01
1.979000000000000000e+03,4.000000000000000000e+00,3.960000000000000142e+01,1.209999999999999964e+01,1.400000000000000000e+01
1.979000000000000000e+03,5.000000000000000000e+00,1.035999999999999943e+02,1.459999999999999964e+01,2.000000000000000000e+01
1.979000000000000000e+03,6.000000000000000000e+00,6.729999999999999716e+01,1.800000000000000000e+01,1.400000000000000000e+01
1.979000000000000000e+03,7.000000000000000000e+00,1.619999999999999929e+01,6.700000000000000178e+00,6.000000000000000000e+00
1.979000000000000000e+03,8.000000000000000000e+00,8.879999999999999716e+01,1.480000000000000071e+01,1.800000000000000000e+01
1.979000000000000000e+03,9.000000000000000000e+00,5.070000000000000284e+01,1.400000000000000000e+01,1.300000000000000000e+01
1.979000000000000000e+03,1.000000000000000000e+01,1.536999999999999886e+02,4.370000000000000284e+01,2.000000000000000000e+01
1.979000000000000000e+03,1.100000000000000000e+01,9.870000000000000284e+01,2.060000000000000142e+01,2.600000000000000000e+01
1.979000000000000000e+03,1.200000000000000000e+01,2.164000000000000057e+02,3.470000000000000284e+01,2.600000000000000000e+01
1.980000000000000000e+03,1.000000000000000000e+00,1.341999999999999886e+02,2.110000000000000142e+01,2.000000000000000000e+01
1.980000000000000000e+03,2.000000000000000000e+00,1.500999999999999943e+02,2.560000000000000142e+01,1.900000000000000000e+01
1.980000000000000000e+03,3.000000000000000000e+00,1.092999999999999972e+02,2.230000000000000071e+01,2.400000000000000000e+01
1.980000000000000000e+03,4.000000000000000000e+00,3.789999999999999858e+01,1.359999999999999964e+01,7.000000000000000000e+00
1.980000000000000000e+03,5.000000000000000000e+00,3.689999999999999858e+01,1.119999999999999929e+01,9.000000000000000000e+00
1.980000000000000000e+03,6.000000000000000000e+00,4.660000000000000142e+01,1.180000000000000071e+01,2.200000000000000000e+01
1.980000000000000000e+03,7.000000000000000000e+00,1.182000000000000028e+02,2.469999999999999929e+01,2.200000000000000000e+01
1.980000000000000000e+03,8.000000000000000000e+00,1.230000000000000000e+02,2.789999999999999858e+01,1.600000000000000000e+01
1.980000000000000000e+03,9.000000000000000000e+00,1.506999999999999886e+02,3.470000000000000284e+01,1.700000000000000000e+01
1.980000000000000000e+03,1.000000000000000000e+01,1.575000000000000000e+02,2.380000000000000071e+01,2.100000000000000000e+01
1.980000000000000000e+03,1.100000000000000000e+01,1.079000000000000057e+02,2.900000000000000000e+01,1.700000000000000000e+01
1.980000000000000000e+03,1.200000000000000000e+01,1.315000000000000000e+02,2.750000000000000000e+01,2.300000000000000000e+01
1.981000000000000000e+03,1.000000000000000000e+00,4.179999999999999716e+01,8.400000000000000355e+00,1.600000000000000000e+01
1.981000000000000000e+03,2.000000000000000000e+00,9.700000000000000000e+01,1.819999999999999929e+01,1.600000000000000000e+01
1.981000000000000000e+03,3.000000000000000000e+00,2.135000000000000000e+02,2.900000000000000000e+01,2.200000000000000000e+01
1.981000000000000000e+03,4.000000000000000000e+00,3.030000000000000071e+01,1.700000000000000000e+01,8.000000000000000000e+00
1.981000000000000000e+03,5.000000000000000000e+00,2.164000000000000057e+02,3.050000000000000000e+01,2.600000000000000000e+01
